data_year,Provider CCN,Hospital Name,City,State Code,County,Number of Beds,Net Patient Revenue,Less Total Operating Expense,Inpatient Revenue,Outpatient Revenue,Total Patient Revenue,Net Income from Service to Patients,Net Income,Total Current Assets,Total Current Liabilities,Cash on Hand and in Banks,Temporary Investments,Total Assets,Total Liabilities,operating_margin_pct,current_ratio,days_cash_on_hand,debt_to_asset_ratio,outpatient_pct,Hospital Name_trend,State Code_trend,2017,2018,2019,2020,2021,2022,2023,years_available,margin_change_2017_2023,margin_change_2020_2023,current_margin_pct,cah_y3_margin_pct,reh_y3_margin_pct,margin_improvement,revenue_change,revenue_change_pct,solvency_improved,recommendation,hospital_name,state,scenario,year,revenue,costs,net_income,margin_pct,hospital_name_proj,state_proj,Count,Avg Margin %,Median Margin %,Std Margin %,Avg Revenue,Avg Days Cash,Avg Current Ratio
2017,191301,UNION GENERAL HOSPITAL  INC.,FARMERVILLE,LA,UNION PARISH,20.0,14875832.0,13683767.0,4861952.0,22924689.0,27786641.0,1192065.0,1833643.0,9567593.0,1072188.0,7256900.0,,14518273.0,1072188.0,8.013434139347634,8.923428540517149,,0.0738509325454894,82.50255581450094,UNION GENERAL HOSPITAL  INC.,LA,8.013434139347634,-3.0691092082695706,-1.9280901211431436,0.2753737214791503,4.483533387219103,2.2468333025503,6.15440048552634,7,-1.8590336538212944,5.87902676404719,6.15440048552634,-2.547620420652251,0.0,2.547620420652251,,,False,EVALUATE,UNION GENERAL HOSPITAL  INC.,LA,CAH_Baseline,1.0,20840064.0,20144207.49,695856.5099999979,3.33903250009212,UNION GENERAL HOSPITAL  INC.,LA,193,-30.89,-20.29,59.97,14642612.55,169.39,3.77
2017,371340,MEMORIAL HOSPITAL OF TEXAS COUNTY,GUYMON,OK,TEXAS,25.0,10085781.0,12734017.0,6238671.0,23758057.0,29996728.0,-2648236.0,-2123985.0,2595828.0,3787472.0,4228.0,,6268731.0,5531663.0,-26.25712376661758,0.6853721954908182,,0.8824214980671526,79.20216164909719,MEMORIAL HOSPITAL OF TEXAS COUNTY,OK,-26.25712376661758,-27.306661791082814,-11.27259082438887,-50.88091336449839,-29.117933960968763,-49.378095784181816,1.1517307615103591,7,27.408854528127936,52.03264412600875,1.1517307615103591,-8.014172700167062,0.0,8.014172700167062,,,False,EVALUATE,MEMORIAL HOSPITAL OF TEXAS COUNTY,OK,CAH_Baseline,1.0,12305046.0,12528224.75,-223178.75,-1.8137173156443296,MEMORIAL HOSPITAL OF TEXAS COUNTY,OK,193,-30.89,-20.29,59.97,14642612.55,169.39,3.77
2017,041300,MERCY HOSPITAL PARIS,PARIS,AR,LOGAN,16.0,9255087.0,9550736.0,4820302.0,15466157.0,20286459.0,-295649.0,130869.0,1344039.0,1269170.0,400.0,,2090079.0,1269170.0,-3.1944486313310727,1.0589905213643562,,0.6072354202879413,76.23882019035456,MERCY HOSPITAL PARIS,AR,-3.1944486313310727,-14.427490032029402,14.609578571431244,7.2921052805331374,1.8141082415345489,-1.423856405849946,0.9977702025645856,7,4.192218833895659,-6.294335077968552,0.9977702025645856,-8.1824095598622,0.0,8.1824095598622,,,False,EVALUATE,MERCY HOSPITAL PARIS,AR,CAH_Baseline,1.0,12236986.0,12478335.67,-241349.66999999995,-1.972296691358476,MERCY HOSPITAL PARIS,AR,193,-30.89,-20.29,59.97,14642612.55,169.39,3.77
2017,451360,ST LUKES HEALTH MEMORIAL SAN AUGUST,SAN AUGUSTINE,TX,SAN AUGUSTINE,9.0,6592177.0,6401804.0,3087938.0,19874600.0,22962538.0,190373.0,201385.0,1247141.0,7153806.0,7832.0,,1720940.0,7153806.0,2.88786238597659,0.1743325161459508,,4.156917731007472,86.55227919492174,ST LUKES HEALTH MEMORIAL SAN AUGUST,TX,2.88786238597659,-1.1776428658155698,-34.44435313543376,-28.35829310717228,-43.58215299317716,-49.34701095294199,,6,,,,,,,,,,,,,,,,,,,,,193,-30.89,-20.29,59.97,14642612.55,169.39,3.77
2017,191312,CHRISTUS COUSHATTA HEALTH CARE CTR,COUSHATTA,LA,RED RIVER PARISH,25.0,21216571.0,20521703.0,22749687.0,42331400.0,65081087.0,694868.0,849573.0,1711227.0,1212667.0,13434.0,,7578435.0,1212667.0,3.275119245235246,1.411126879844178,,0.1600154913250559,65.0440887688308,CHRISTUS COUSHATTA HEALTH CARE CTR,LA,3.275119245235246,-6.404348707826585,-2.119712169409153,4.6708210992004,8.957704095196013,11.767259656611335,11.984195722954786,7,8.70907647771954,7.3133746237543855,11.984195722954786,3.8227542397572094,0.0,-3.8227542397572094,,,False,EVALUATE,CHRISTUS COUSHATTA HEALTH CARE CTR,LA,CAH_Baseline,1.0,28649966.0,25972992.94,2676973.0599999987,9.343721594643425,CHRISTUS COUSHATTA HEALTH CARE CTR,LA,193,-30.89,-20.29,59.97,14642612.55,169.39,3.77
2017,451319,CHRISTUS MFH - JACKSONVILLE,JACKSONVILLE,TX,CHEROKEE,21.0,39456798.0,33296665.0,24057986.0,210724396.0,234782382.0,6160133.0,10298238.0,5235436.0,5120534.0,-78137.0,,6492798.0,5323571.0,15.612348979762626,1.0224394565098094,,0.8199193937652149,89.75307014305699,CHRISTUS MFH - JACKSONVILLE,TX,15.612348979762626,17.290338746234486,17.689320757094624,23.09360344923305,21.383449156009444,8.869258938831667,11.484833527158674,7,-4.127515452603952,-11.60876992207438,11.484833527158674,3.2770876856315128,0.0,-3.2770876856315128,,,False,EVALUATE,CHRISTUS MFH - JACKSONVILLE,TX,CAH_Baseline,1.0,86233135.0,78619285.09,7613849.909999996,8.82937853297343,CHRISTUS MFH - JACKSONVILLE,TX,193,-30.89,-20.29,59.97,14642612.55,169.39,3.77
2017,451322,GRIMES ST. JOSEPH HEALTH CENTER,NAVASOTA,TX,GRIMES,18.0,12023334.0,10067540.0,7025988.0,33401106.0,40427094.0,1955794.0,1993185.0,1184461.0,461468.0,650.0,,2008480.0,461468.0,16.266652826911404,2.566724019867033,,0.2297598183701107,82.6205959795181,GRIMES ST. JOSEPH HEALTH CENTER,TX,16.266652826911404,8.30254750739567,14.438466579638206,29.39023347606461,29.272604837258665,25.99555209893505,26.1975692348061,7,9.930916407894696,-3.192664241258509,26.1975692348061,19.354091237241967,0.0,-19.354091237241967,,,False,EVALUATE,GRIMES ST. JOSEPH HEALTH CENTER,TX,CAH_Baseline,1.0,19489583.0,14815299.58,4674283.42,23.98349631185028,GRIMES ST. JOSEPH HEALTH CENTER,TX,193,-30.89,-20.29,59.97,14642612.55,169.39,3.77
2017,371328,ARBUCKLE MEMORIAL HOSPITAL,SULPHUR,OK,MURRAY,25.0,13104824.0,15218229.0,7856801.0,16635335.0,24492136.0,-2113405.0,-173641.0,10311450.0,1959075.0,6473277.0,777148.0,21940243.0,14909075.0,-16.12692394800571,5.263427893265955,173.89704971583748,0.6795309878746557,67.92112782649909,ARBUCKLE MEMORIAL HOSPITAL,OK,-16.12692394800571,0.8709804016829035,-10.860507722869848,-13.244127686111923,-9.49618313746717,-7.019216095253224,-7.523802066604754,7,8.603121881400957,5.72032561950717,-7.523802066604754,-17.494161660834813,0.0,17.494161660834813,,,True,CONVERT,ARBUCKLE MEMORIAL HOSPITAL,OK,CAH_Baseline,1.0,21787814.0,24129898.58,-2342084.580000002,-10.749516128602906,ARBUCKLE MEMORIAL HOSPITAL,OK,193,-30.89,-20.29,59.97,14642612.55,169.39,3.77
2017,191318,RIVERLAND MEDICAL CENTER,FERRIDAY,LA,CONCORDIA,25.0,13152078.0,18322429.0,12537895.0,43085951.0,55623846.0,-5170351.0,-103067.0,5484649.0,2214853.0,2063972.0,,8696613.0,2933082.0,-39.31204635495622,2.476303844995582,,0.3372671636647508,77.45949641813694,RIVERLAND MEDICAL CENTER,LA,-39.31204635495622,-30.96885461992951,-18.262164289315763,-20.913818138686704,,,,4,,,-18.191889951322665,-29.15146933083897,0.0,29.15146933083897,,,True,CONVERT,TRINITY MEDICAL,LA,CAH_Baseline,1.0,26474539.0,32229480.74,-5754941.740000002,-21.737646649862352,TRINITY MEDICAL,LA,193,-30.89,-20.29,59.97,14642612.55,169.39,3.77
2017,451328,RICELAND MEDICAL CENTER,WINNIE,TX,CHAMBERS,25.0,25926081.0,26307150.0,3496067.0,153555922.0,157051989.0,-381069.0,926291.0,7117311.0,3990842.0,590024.0,,9224120.0,4240310.0,-1.469828779752713,1.783410869184999,,0.4596980524971488,97.77394286932592,RICELAND MEDICAL CENTER,TX,-1.469828779752713,-4.235231764775045,-13.980773420939968,-12.615577620606963,-11.885456606701846,-8.87208015024857,-8.53008197764011,7,-7.0602531978873975,4.085495642966853,-8.53008197764011,-18.59375088918074,0.0,18.59375088918074,,,True,CONVERT,RICELAND MEDICAL CENTER,TX,CAH_Baseline,1.0,34950262.0,39069494.44,-4119232.4399999976,-11.785984436969308,RICELAND MEDICAL CENTER,TX,193,-30.89,-20.29,59.97,14642612.55,169.39,3.77
2017,451365,SETON HIGHLAND LAKES HOSPITAL,BURNET,TX,BURNET,25.0,42963577.0,42263866.0,37531188.0,156175501.0,193706689.0,699711.0,1196904.0,11516494.0,9308457.0,-91570.0,,56032987.0,9308457.0,1.6286143958637336,1.2372076274295514,,0.1661245901454441,80.62473309840115,ASCENSION SETON HIGHLAND LAKES,TX,,5.379511483153672,-4.320617988046866,2.571095802180285,10.804418475578634,10.932644084343185,15.327213932761028,6,,12.756118130580743,15.327213932761028,7.475760499104162,0.0,-7.475760499104162,,,False,EVALUATE,ASCENSION SETON HIGHLAND LAKES,TX,CAH_Baseline,1.0,63035259.0,54974921.3,8060337.6999999955,12.787030350743851,ASCENSION SETON HIGHLAND LAKES,TX,193,-30.89,-20.29,59.97,14642612.55,169.39,3.77
2017,041324,ST. VINCENT MORRILTON,MORRILTON,AR,CONWAY,25.0,19769231.0,22353600.0,8456613.0,57480969.0,65937582.0,-2584369.0,-2248234.0,4901978.0,9288202.0,57720.0,,7609166.0,9288202.0,-13.072683504988133,0.5277639310600696,,1.2206596623072752,87.17482087832703,ST. VINCENT MORRILTON,AR,-13.072683504988133,0.2216850795097595,4.105399792242075,7.885956431879144,-0.4601734747815225,-24.58982361658809,-30.609510866791418,7,-17.536827361803287,-38.49546729867056,-30.609510866791418,-42.72053898093639,0.0,42.72053898093639,,,True,CONVERT,ST. VINCENT MORRILTON,AR,CAH_Baseline,1.0,18123795.0,24381542.0,-6257747.0,-34.527796192795165,ST. VINCENT MORRILTON,AR,193,-30.89,-20.29,59.97,14642612.55,169.39,3.77
2017,041303,MERCY HOSPITAL OZARK,OZARK,AR,FRANKLIN,25.0,9052587.0,10803448.0,4506804.0,20411615.0,24918419.0,-1750861.0,-1326887.0,1230032.0,-181524.0,510.0,,2426763.0,-181524.0,-19.34100163853714,-6.776139794186995,,-0.0748008767234377,81.91376427212337,MERCY HOSPITAL OZARK,AR,-19.34100163853714,-21.26854925507871,-3.263244506810239,11.824494260328306,10.905167390469735,16.062877803404948,5.2181218613772185,7,24.55912349991436,-6.606372398951088,5.2181218613772185,-3.5707173527828555,0.0,3.5707173527828555,,,False,EVALUATE,MERCY HOSPITAL OZARK,AR,CAH_Baseline,1.0,12075360.0,11788610.59,286749.41000000015,2.374665517218536,MERCY HOSPITAL OZARK,AR,193,-30.89,-20.29,59.97,14642612.55,169.39,3.77
2017,041313,OZARK HEALTH  INC,CLINTON,AR,VAN BUREN,25.0,25763768.0,29752644.0,14541010.0,38265587.0,52806597.0,-3988876.0,-2239688.0,4005137.0,5357146.0,62591.0,,19335760.0,6213157.0,-15.482502404151443,0.7476251347265876,,0.3213298572179216,72.46364881266634,OZARK HEALTH  INC,AR,-15.482502404151443,-3.2114736988409334,-3.065449266428013,-11.281832683352585,-7.161757313683549,-4.748073470607437,-1.252604469778997,7,14.229897934372444,10.029228213573584,-1.252604469778997,-10.641454724448202,0.0,10.641454724448202,,,True,CONVERT,OZARK HEALTH  INC,AR,CAH_Baseline,1.0,36925942.0,38510132.34,-1584190.3400000036,-4.290182603872377,OZARK HEALTH  INC,AR,193,-30.89,-20.29,59.97,14642612.55,169.39,3.77
2017,451341,HASKELL MEMORIAL HOSPITAL,HASKELL,TX,HASKELL,25.0,6446825.0,7510858.0,976268.0,6100662.0,7076930.0,-1064033.0,200341.0,4216448.0,468432.0,1442974.0,2022668.0,13549997.0,5733416.0,-16.504760095085565,9.001195477678724,168.41742048644775,0.4231304257853341,86.20492219083698,HASKELL MEMORIAL HOSPITAL,TX,-16.504760095085565,-36.254412025462095,-57.368023785044784,-56.682672213736055,-84.90302709926327,-71.91947335464549,-64.08654662230532,7,-47.58178652721976,-7.403874408569266,-64.08654662230532,-79.30179983095182,0.0,79.30179983095182,,,True,CONVERT,HASKELL MEMORIAL HOSPITAL,TX,CAH_Baseline,1.0,8336085.0,14088745.82,-5752660.82,-69.00914302097448,HASKELL MEMORIAL HOSPITAL,TX,193,-30.89,-20.29,59.97,14642612.55,169.39,3.77
2017,451329,RANKIN COUNTY HOSPITAL DISTRICT,RANKIN,TX,UPTON,15.0,5210239.0,11963253.0,893024.0,3808847.0,4701871.0,-6753014.0,1111833.0,6463874.0,2536871.0,3956096.0,536690.0,31464907.0,24858832.0,-129.61044589317302,2.54797110298474,137.0753331054689,0.790049435073811,81.00705017215488,RANKIN COUNTY HOSPITAL DISTRICT,TX,-129.61044589317302,-145.91925682004637,-145.87015211891094,-205.2183881890678,-74.94550384701148,-129.02629110837128,-82.65464412943854,7,46.955801763734485,122.56374405962929,-82.65464412943854,-99.591661315629,0.0,99.591661315629,,,True,CONVERT,RANKIN COUNTY HOSPITAL DISTRICT,TX,CAH_Baseline,1.0,9577457.0,18018480.1,-8441023.100000001,-88.1342834533217,RANKIN COUNTY HOSPITAL DISTRICT,TX,193,-30.89,-20.29,59.97,14642612.55,169.39,3.77
2017,451359,OCHILTREE GENERAL HOSPITAL,PERRYTON,TX,OCHILTREE,25.0,14513821.0,18014168.0,9657646.0,14814093.0,24471739.0,-3500347.0,3766173.0,45720731.0,41890662.0,3250026.0,16737334.0,67880514.0,41890662.0,-24.117336158410662,1.091430137819259,404.98047980900367,0.6171235238436763,60.53551404744877,OCHILTREE GENERAL HOSPITAL,TX,-24.117336158410662,-27.01240910993733,-62.02123520433012,-43.466559124242856,-28.916989272289022,-37.7269456708834,-39.74441849929542,7,-15.627082340884758,3.722140624947436,-39.74441849929542,-52.70249919347958,0.0,52.70249919347958,,,True,CONVERT,OCHILTREE GENERAL HOSPITAL,TX,CAH_Baseline,1.0,21168590.0,30469380.69,-9300790.69,-43.93675105427429,OCHILTREE GENERAL HOSPITAL,TX,193,-30.89,-20.29,59.97,14642612.55,169.39,3.77
2017,371320,CLEVELAND AREA HOSPITAL,CLEVELAND,OK,PAWNEE,14.0,9086788.0,11858269.0,7078689.0,15144430.0,22223119.0,-2771481.0,-1139581.0,1406751.0,5797200.0,302809.0,,2669647.0,7014048.0,-30.500117313180407,0.2426604222728213,,2.6273316284887103,68.14718492035254,CLEVELAND AREA HOSPITAL,OK,-30.500117313180407,-1.426829595494753,-4.403518670809631,-22.129284763174912,-10.797136928493158,3.851156333839455,-14.320477625562969,7,16.17963968761744,7.808807137611943,-14.320477625562969,-24.921072554348555,0.0,24.921072554348555,,,True,CONVERT,CLEVELAND AREA HOSPITAL,OK,CAH_Baseline,1.0,20001777.0,23552110.81,-3550333.8100000024,-17.750091954329868,CLEVELAND AREA HOSPITAL,OK,193,-30.89,-20.29,59.97,14642612.55,169.39,3.77
2017,371333,CREEK NATION COMMUNITY HOSPITAL,OKEMAH,OK,OKFUSKEE,25.0,4533925.0,13437501.0,3743612.0,18688820.0,22432432.0,-8903576.0,-8903444.0,3840441.0,43643.0,-227.0,,81472980.0,43643.0,-196.37678170679928,87.99672341498064,,0.0005356745266958,83.31160883492258,CREEK NATION COMMUNITY HOSPITAL,OK,-196.37678170679928,-141.30695270779427,-110.23886051763574,-112.17762549455348,-25.028578718156787,-1.914830451236706,-368.54259973397615,7,-172.16581802717687,-256.3649742394227,-368.54259973397615,-411.98914937950855,0.0,411.98914937950855,,,True,CONVERT,CREEK NATION COMMUNITY HOSPITAL,OK,CAH_Baseline,1.0,15521165.0,74904968.10000001,-59383803.10000001,-382.59887772599546,CREEK NATION COMMUNITY HOSPITAL,OK,193,-30.89,-20.29,59.97,14642612.55,169.39,3.77
2017,191314,MADISON PARISH HOSPITAL,TALLULAH,LA,MADISON,25.0,12059632.0,15495366.0,4778237.0,17815474.0,22593711.0,-3435734.0,2048811.0,12810873.0,2861526.0,7732982.0,,16344055.0,3304656.0,-28.48954263281002,4.476937480211608,,0.2021931521889763,78.85147331485297,MADISON PARISH HOSPITAL,LA,-28.48954263281002,-28.92217344962203,-33.7278033394017,-50.78677266291018,-24.97523031251663,-46.97127380118562,-65.56607089796191,7,-37.076528265151886,-14.779298235051726,-65.56607089796191,-80.91851595411723,0.0,80.91851595411723,,,True,CONVERT,MADISON PARISH HOSPITAL,LA,CAH_Baseline,1.0,15006327.0,25590747.58,-10584420.580000002,-70.53305302490077,MADISON PARISH HOSPITAL,LA,193,-30.89,-20.29,59.97,14642612.55,169.39,3.77
2017,041327,BRADLEY COUNTY MEDICAL CENTER,WARREN,AR,BRADLEY,25.0,20196046.0,21126641.0,11170686.0,28737095.0,39907781.0,-930595.0,1521534.0,6792396.0,1448547.0,920295.0,,20391034.0,1504325.0,-4.607807884771108,4.689109845935271,,0.0737738458971722,72.00875187723416,BRADLEY COUNTY MEDICAL CENTER,AR,-4.607807884771108,-13.540567953281675,-11.763929208644091,-8.58761223748542,-7.92786868033359,-18.2506872376244,-26.20930889152684,7,-21.60150100675573,-17.62169665404142,-26.20930889152684,-37.91231947711145,0.0,37.91231947711145,,,True,CONVERT,BRADLEY COUNTY MEDICAL CENTER,AR,CAH_Baseline,1.0,20525215.0,26681873.96,-6156658.960000001,-29.995588158272646,BRADLEY COUNTY MEDICAL CENTER,AR,193,-30.89,-20.29,59.97,14642612.55,169.39,3.77
2017,451371,SETON EDGAR B. DAVIS HOSPITAL,LULING,TX,CALDWELL,25.0,23377171.0,22245357.0,24269116.0,72382665.0,96651781.0,1131814.0,1482986.0,6820484.0,5168819.0,1924.0,,22028159.0,5738717.0,4.841535359432499,1.3195439809364575,,0.2605173223963019,74.89015127408774,ASCENSION SETON EDGAR B DAVIS,TX,,-0.7085843230853743,-8.192387576683387,-1.5905767196271143,9.39765788975126,5.149522252396594,12.282907872654574,6,,13.873484592281688,12.282907872654574,4.1491650709622085,0.0,-4.1491650709622085,,,False,EVALUATE,ASCENSION SETON EDGAR B DAVIS,TX,CAH_Baseline,1.0,38066385.0,34392447.78,3673937.219999999,9.651395108834208,ASCENSION SETON EDGAR B DAVIS,TX,193,-30.89,-20.29,59.97,14642612.55,169.39,3.77
2017,041310,STONE COUNTY MEDICAL CENTER,MOUNTAIN VIEW,AR,STONE,25.0,14642032.0,13791689.0,10913939.0,33872894.0,44786833.0,850343.0,1066384.0,5396343.0,12077193.0,67718.0,,17675846.0,16132193.0,5.8075477502029775,0.4468209624537754,,0.9126687910722916,75.63136692429224,STONE COUNTY MEDICAL CENTER,AR,5.8075477502029775,5.301230956567926,2.1516563370861284,8.79482175472499,11.861442005556068,1.6265687877683086,5.201738432009728,7,-0.6058093181932493,-3.5930833227152625,5.201738432009728,-3.5886199684053133,0.0,3.5886199684053133,,,False,EVALUATE,STONE COUNTY MEDICAL CENTER,AR,CAH_Baseline,1.0,19479853.0,19020558.86,459294.1400000006,2.357790584970023,STONE COUNTY MEDICAL CENTER,AR,193,-30.89,-20.29,59.97,14642612.55,169.39,3.77
2017,041331,OZARKS COMMUNITY HOSPITAL OF GRAVETT,GRAVETTE,AR,,25.0,8819618.0,46898488.0,33530701.0,64865396.0,98396097.0,-38078870.0,-35691277.0,10087839.0,12416711.0,-147154556.0,,18938943.0,20477234.0,-431.7519194141968,0.8124405086016739,,1.0812236987037769,65.92273268725283,OZARKS COMMUNITY HOSPITAL OF GRAVETT,AR,-431.7519194141968,-7.204785931253044,-6.630922284904472,-40.74048499201332,-27.903153079365467,-21.00039565814848,-19.790723966026388,7,411.9611954481704,20.94976102598693,-19.790723966026388,-30.898558427224128,0.0,30.898558427224128,,,True,CONVERT,OZARKS COMMUNITY HOSPITAL OF GRAVETT,AR,CAH_Baseline,1.0,56653501.0,69901608.17,-13248107.170000002,-23.384445685007183,OZARKS COMMUNITY HOSPITAL OF GRAVETT,AR,193,-30.89,-20.29,59.97,14642612.55,169.39,3.77
2017,191306,WEST FELICIANA PARISH HOSPITAL,ST. FRANCISVILLE,LA,WEST FELICIANA PARISH,25.0,15956717.0,19370919.0,595795.0,24328732.0,24924527.0,-3414202.0,-1019994.0,12114057.0,3319904.0,2759997.0,3021596.0,55465685.0,27484904.0,-21.39664443506769,3.648917860275478,108.94069842530445,0.4955298758142084,97.60960358445315,WEST FELICIANA PARISH HOSPITAL,LA,-21.39664443506769,-9.16107628079519,-10.14970175399269,-3.879320421806556,-28.91940363175388,-21.29343954743694,-21.23430774739157,7,0.1623366876761203,-17.354987325585014,-21.23430774739157,-32.47600140188396,0.0,32.47600140188396,,,True,CONVERT,WEST FELICIANA PARISH HOSPITAL,LA,CAH_Baseline,1.0,27544006.0,34394568.550000004,-6850562.5500000045,-24.87133697981334,WEST FELICIANA PARISH HOSPITAL,LA,193,-30.89,-20.29,59.97,14642612.55,169.39,3.77
2017,451387,UVALDE MEMORIAL HOSPITAL,UVALDE,TX,UVALDE,21.0,52765233.0,40264271.0,29502253.0,128118376.0,157620629.0,12500962.0,36702349.0,95644122.0,-29925817.0,53361836.0,,116353489.0,-29925197.0,23.691664547373456,-3.196040462320544,,-0.2571920898736435,81.28274630854315,UVALDE MEMORIAL HOSPITAL,TX,23.691664547373456,27.410553213065874,25.458999434406127,29.74868307873085,32.06279095160616,30.113222501061948,33.87791735229483,7,10.186252804921374,4.129234273563981,33.87791735229483,27.746614994621076,0.0,-27.746614994621076,,,False,EVALUATE,UVALDE MEMORIAL HOSPITAL,TX,CAH_Baseline,1.0,112159920.0,76387349.25,35772570.75,31.89425487286368,UVALDE MEMORIAL HOSPITAL,TX,193,-30.89,-20.29,59.97,14642612.55,169.39,3.77
2017,371330,QUARTZ MOUNTAIN MEDICAL CENTER,MANGUM,OK,GREER,15.0,8641644.0,11430206.0,1215563.0,48048413.0,49263976.0,-2788562.0,-64526.0,4553759.0,6265573.0,559024.0,,5453457.0,6265573.0,-32.26888309678112,0.7267905106204972,,1.148917649850361,97.53255198078207,MANGUM REGIONAL MEDICAL CENTER,OK,-104.4806770025042,-20.02643478787787,-57.632014020429686,-31.272012949681542,-7.335577019439869,-16.43748504669354,-14.460264189746544,7,90.02041281275767,16.811748759935,-14.460264189746544,-25.073821107269183,0.0,25.073821107269183,,,True,CONVERT,MANGUM REGIONAL MEDICAL CENTER,OK,CAH_Baseline,1.0,15929460.0,18779889.06,-2850429.0599999987,-17.894072115438934,MANGUM REGIONAL MEDICAL CENTER,OK,193,-30.89,-20.29,59.97,14642612.55,169.39,3.77
2017,451312,RICE MEDICAL CENTER,EAGLE LAKE,TX,COLORADO,21.0,8290983.0,13957145.0,3914604.0,11679725.0,15594329.0,-5666162.0,463657.0,12840801.0,4025559.0,1955.0,,16972243.0,4081730.0,-68.3412570017331,3.189818109733332,,0.2404944355321804,74.89725912541668,RICE MEDICAL CENTER,TX,-68.3412570017331,-61.94410287646327,-52.38442868957907,-45.130169660637335,-46.23494400371374,-35.38710137288621,20.407758543789733,7,88.74901554552284,65.53792820442706,20.407758543789733,13.027408770279717,0.0,-13.027408770279717,,,False,EVALUATE,RICE MEDICAL CENTER,TX,CAH_Baseline,1.0,22857743.0,18738779.7,4118963.3000000007,18.01999130010343,RICE MEDICAL CENTER,TX,193,-30.89,-20.29,59.97,14642612.55,169.39,3.77
2017,371330,MANGUM REGIONAL MEDICAL CENTER,MANGUM,OK,GREER,18.0,3368732.0,6888406.0,2156054.0,15239078.0,17395132.0,-3519674.0,-3507400.0,3075838.0,6600150.0,133205.0,,3075838.0,6600150.0,-104.4806770025042,0.4660254691181261,,2.145805468298396,87.60541742367923,MANGUM REGIONAL MEDICAL CENTER,OK,-104.4806770025042,-20.02643478787787,-57.632014020429686,-31.272012949681542,-7.335577019439869,-16.43748504669354,-14.460264189746544,7,90.02041281275767,16.811748759935,-14.460264189746544,-25.073821107269183,0.0,25.073821107269183,,,True,CONVERT,MANGUM REGIONAL MEDICAL CENTER,OK,CAH_Baseline,1.0,15929460.0,18779889.06,-2850429.0599999987,-17.894072115438934,MANGUM REGIONAL MEDICAL CENTER,OK,193,-30.89,-20.29,59.97,14642612.55,169.39,3.77
2017,191304,NORTH CADDO MEDICAL CENTER,VIVIAN,LA,CADDO,25.0,20121592.0,23271641.0,11518029.0,30712684.0,42230713.0,-3150049.0,2185193.0,8715243.0,3326422.0,4044989.0,,34031315.0,25862980.0,-15.655068445876449,2.620005218820703,,0.7599759221763838,72.72594237279394,NORTH CADDO MEDICAL CENTER,LA,-15.655068445876449,-20.9704706803283,-18.757177978609057,-13.972226447788588,-16.862203120090015,-40.847401007367054,-39.86816831636169,7,-24.21309987048524,-25.895941868573104,-39.86816831636169,-52.83772395983296,0.0,52.83772395983296,,,True,CONVERT,NORTH CADDO MEDICAL CENTER,LA,CAH_Baseline,1.0,25384793.0,36570402.35,-11185609.35,-44.06421336585255,NORTH CADDO MEDICAL CENTER,LA,193,-30.89,-20.29,59.97,14642612.55,169.39,3.77
2017,371312,ST JOHN SAPULPA,SAPULPA,OK,CREEK,25.0,21540107.0,22231329.0,16113006.0,68031099.0,84144105.0,-691222.0,-499412.0,3351552.0,2410623.0,6263.0,,10404652.0,2410623.0,-3.208999843872642,1.390326069236044,,0.2316870376827595,80.8507013058134,ST JOHN SAPULPA,OK,-3.208999843872642,0.0494559117439483,-18.76070772239977,-14.354973334760196,-15.147418227063378,-5.84644245176271,7.136824799726512,7,10.345824643599157,21.491798134486707,7.136824799726512,-1.4740988470692444,0.0,1.4740988470692444,,,False,EVALUATE,ST JOHN SAPULPA,OK,CAH_Baseline,1.0,28070116.0,26848805.03,1221310.9699999988,4.350929543718304,ST JOHN SAPULPA,OK,193,-30.89,-20.29,59.97,14642612.55,169.39,3.77
2017,191321,LALLIE KEMP REG. MEDICAL CENTER,INDEPENDENCE,LA,TANGIPAHOA,24.0,24702253.0,44066342.0,6679984.0,55230700.0,61910684.0,-19364089.0,-19364089.0,8948833.0,2542757.0,,1688861.0,11753483.0,2762014.0,-78.38997114959514,3.519342587592916,,0.2349953626512243,89.21028880895582,LALLIE KEMP REG. MEDICAL CENTER,LA,-78.38997114959514,-54.8458458310979,-45.887532555221,,,,,3,,,,0.0,0.0,0.0,,0.0,False,EVALUATE,LALLIE KEMP REGIONAL MEDICAL CENTER,LA,CAH_Baseline,1.0,,54870562.73,,0.0,LALLIE KEMP REGIONAL MEDICAL CENTER,LA,193,-30.89,-20.29,59.97,14642612.55,169.39,3.77
2017,451333,MARTIN COUNTY HOSPITAL,STANTON,TX,MARTIN COUNTY,18.0,12212991.0,23018071.0,6407423.0,16027779.0,22435202.0,-10805080.0,2464524.0,15807902.0,2650311.0,10021766.0,,44694932.0,21798234.0,-88.47202130911256,5.96454604761479,,0.4877115374065229,71.44031509054388,MARTIN COUNTY HOSPITAL,TX,-88.47202130911256,-74.84559644764607,-113.52268147182146,-70.48771707921514,-48.59003496003843,-66.96906022011558,-65.74429217496579,7,22.72772913414677,4.743424904249352,-65.74429217496579,-81.11326315547385,0.0,81.11326315547385,,,True,CONVERT,MARTIN COUNTY HOSPITAL,TX,CAH_Baseline,1.0,24264584.0,41423677.89,-17159093.89,-70.71662094021475,MARTIN COUNTY HOSPITAL,TX,193,-30.89,-20.29,59.97,14642612.55,169.39,3.77
